Unnamed: 0,Character,Line,Season,Episode_Number
565,Pam, people treat us like the race on our forehead and then we guess what race we are,1,2
566,Jim, ah good good luck doing good goes to the index cards and writes another race down,1,2
567,Dwight, oh man am i a woman,1,2
568,Jim, yes yes,1,2
569,Dwight, god,1,2
570,Jim, how embarrassing is it thats not fair here,1,2
571,Dwight, its not fair,1,2
572,Jim, try this takes dwights asian race and switches it with the one he wrote,1,2
573,Dwight, thank you thank you very much,1,2
574,Jim, go get em,1,2
575,Dwight, good clears throat so am i a hunter gather culture,1,2
576,Pam, no,1,2
577,Dwight, do i live near a harbor or an ocean,1,2
578,Pam, no,1,2
579,Dwight, no im an inland am i a mountainous,1,2
580,Pam, no,1,2
581,Dwight, am i nomadic,1,2
582,Pam, no,1,2
583,Dwight, okay okay okay okay i think i got this um i am treated in a foreign way with a great deal of prejudice am i one of those tribes in africa the piggies or whatever,1,2
584,Pam, no,1,2
585,Dwight, no but i am i am human right pam hesitates  ,1,2
586,Dwight, dwights new race is dwight i could be french  ,1,2
587,Dwight, takes his dwight race off his forehead damn it jim thats not funny jim,1,2
588,Michael, oh okay here we go breakthrough radar what happened what happened here,1,2
589,Pam, it didnt have anything to do with race,1,2
590,Michael, okay all right lets keep on track keep on point lets do it  ,1,2
592,Pam, one time we had an ethnic festival in scranton one time   ,1,2
593,Michael, try my googi googi lowering voice try my googi googi highpitched voice try my googi googi try my kelly slaps michael all right all right yes that was great she gets it kelly thank you claps shes not here but she gets it thats what we have been looking for the whole time trying not to cry oh man this is what i thrive on you know its like don rickles on acid man right,1,2
594,Jim, um why did she slap martin luther king,1,2
595,Michael, what huh,1,2
596,Pam, what card was she,1,2
597,Jim, i think she wasnt wearing a card,1,2
598,Michael, its good this is good we got it happening now all right lets keep it rolling lets round it up  ,1,2
610,Michael, lets go messages stat lots to do lots to do information superhighway,1,3
611,Pam, nothing new,1,3
612,Michael, lay them on me what,1,3
613,Pam, theres nothing new,1,3
614,Michael, thats not what you said earlier,1,3
615,Pam, oh do you want me to repeat the messages that i gave you before for the nods toward camera  ,1,3
616,Michael, the most sacred thing i do is care and provide for my workers my family i give them money i give them food not directly but through the money i heal them today i am in charge of picking a great new health care plan right thats what this is all about does that make me their doctor um yes in a way yeah like a specialist  ,1,3
618,Michael, i am going to go with the best jan i am going to go with the one with the acupuncture therapeutic massage you know the works,1,3
620,Michael, i think it was you who didnt look closely enough at the gold plan,1,3
622,Michael, well id recommend it its very good,1,3
624,Michael, you gotta crack these things open,1,3
626,Michael, well that is kind of a tough assignment um it wont be popular decision around the old orifice,1,3
628,Michael, well its a suicide mission you know,1,3
630,Michael, there there,1,3
632,Michael, scoffs when have you ever done that,1,3
634,Jim, last night on trading spouses theres have you seen it,1,3
635,Pam, no i have a life,1,3
636,Jim, interesting whats that like,1,3
637,Pam, you should try it sometime,1,3
638,Jim, wow but then who would watch my tv that is,1,3
639,Pam, laughs your problem,1,3
640,Michael, jimbo ha haaaaa ah  ,1,3
641,Michael, theres a decision that needs to be made and im having an unbelievably a busy day so im going to let you pick a health care plan for our office and then explain it to your coworkers,1,3
642,Jim, gosh,1,3
643,Michael, yeah,1,3
644,Jim, that is a great offer thank you i really think i should be concentrating on sales,1,3
645,Michael, really,1,3
646,Jim, yeah i just dont think this is the kind of task that i am going to do you know who would be great for this  ,1,3
647,Jim, any time michael asks me to do anything i just tell him that dwight should do it  ,1,3
648,Dwight, yes i can do it im your man  ,1,3
649,Jim, right now this is just a job if i advance any higher in this company then this would be my career and uh well if this were my career id have to throw myself in front of a train  ,1,3
650,Dwight, ok first lets go over some parameters how many people can i fire,1,3
651,Michael, ah none youre picking a health care plan,1,3
652,Dwight, ok well table that for the time being two ill need an office i think the conference room should be fine,1,3
653,Michael, you can use the conference room as a temporary workspace,1,3
654,Dwight, to self yes i have an office to camera bigger than his,1,3
655,Michael, nope you cannot use it,1,3
656,Dwight, ok i take it back its a workspace,1,3
657,Michael, temporary workspace you can use it,1,3
658,Dwight, thank you  ,1,3
659,Michael, if dwight fails then that is strike two and good for me for ah for giving him a second chance and if he succeeds then you know no one will be prouder than i am i groomed him i made him what he is today unless he fails and weve talked about that already  ,1,3
660,Dwight, what did i do i did my job i slashed benefits to the bone i saved this company money was i too harsh maybe i dont believe in coddling people,1,3
661,Dwight, in the wild there is no health care in the wild health care is ow i hurt my leg i cant run a lion eats me and im dead well im not dead im the lion youre dead  ,1,3
663,Pam, dunder mifflin this is pam,1,3
664,Michael, on phone pam michael scott hows tricks,1,3
665,Pam, where are you,1,3
666,Michael, oh i am in my office i am swamped i have work up to my ears im busy busy busy cant step away i just wanted to check in and see how everybodys doing everybody cool out there,1,3
667,Pam, actually people are really unhappy um dwight sent around this memo and people are freaking out cause the ,1,3
668,Michael, pam whoa whoa im sorry im sorry i i i i gotta go im getting a call,1,3
669,Pam, no youre not,1,3
670,Michael, i have to make a call after i finish my work you know what uh just dont let anybody in my office under any conditions today im just too busy too swamped you know i am unreachable i am incommunicado capisce,1,3
671,Pam, ok,1,3
672,Michael, thank you oh gah here we go again gotta go i have to take this,1,3
673,Pam, still no one calling   ,1,3
674,Pam, dwight what ,1,3
675,Dwight, uh knock please please knock this is an office,1,3
676,Jim, it says workspace,1,3
677,Dwight, same thing,1,3
678,Jim, if its the same thing then why did you write workspace,1,3
679,Dwight, just knock please as a sign of respect for your superior,1,3
680,Jim, you are not my superior,1,3
681,Dwight, oh gee then why do i have an office,1,3
682,Jim, i thought it was a workspace,1,3
683,Pam, ok dwight are you really in charge of picking the health care plan,1,3
684,Dwight, yes and my decision in final,1,3
685,Pam, this is a ridiculously awful plan because you cut everything,1,3
686,Dwight, aww times are tough pam deal with it,1,3
687,Jim, you cut more than you had to didnt you,1,3
688,Dwight, sure,1,3
689,Jim, well why did you do that you work here dont you want good insurance,1,3
